company_id,company_name,employee_count,employee_count_low,n_sectors,sectors,n_divisions,divisions
13760381,VAM A/S,176,176,1,Bygge og anlæg,4,Anlæg af ledningsnet til væsker; Opførelse af bygninger; Anden anlægsvirksomhed i.a.n.; Forberedende byggepladsarbejder
13767130,Le Buffet,NA,NA,1,Hoteller og restauranter,1,Event catering
13769893,ITAB Shop Products A/S,20,20,1,Handel,2,Engroshandel med andre kontormaskiner og andet kontorudstyr; Engroshandel med møbler
13777942,Nordicon A/S,11,11,1,Transport,1,Sø- og kysttransport af gods
13788588,Dansk Afghanistan Komite,1,1,1,Andre serviceydelser  mv.,1,Andre organisationer og foreninger i.a.n.
13788642,HAVI Logistics ApS,131,131,1,Handel,1,Ikke-specialiseret engroshandel med føde-
13788898,Jakob Albertsen Komposit A/S,NA,NA,1,Finansiering og forsikring,1,Formueforvaltning
13797285,Sus Serviceerhvervenes Uddannelsessekretariat,21,21,1,Andre serviceydelser  mv.,1,Erhvervs- og arbejdsgiverorganisationer
13801134,BAT Denmark,194,194,1,Handel,1,Engroshandel med tobaksvarer
13801282,West-Marine A/S,26,26,1,Handel,1,Engroshandel med andre maskiner og andet udstyr
13802696,MOTTO A/S,12,12,1,Handel,1,Engroshandel med bøger
13812276,Lægehuset I/S,9,9,1,Sundhedsvæsen,1,Alment praktiserende læger
13823375,T R Varmeteknik,4,4,1,Bygge og anlæg,1,VVS- og blikkenslagerforretninger
13823774,Maersk Container Industry (MCI),106,106,1,Handel,1,Engroshandel med andre maskiner og andet udstyr
13824606,SPORT 24 A/S,983,983,1,Handel,1,Forhandlere af sports- og campingudstyr
13827532,WindowMaster A/S,31,31,1,Handel,1,Engroshandel med andre maskiner og andet udstyr
13827540,Union Engineering A/S,93,93,2,Maskinindustri; Møbel- og anden industri mv.,4,Fremstilling af andre maskiner til generelle formål i.a.n.; Fremstilling af køle- og ventilationsanlæg (til industriel brug); Reparation af maskiner; Installation af industrimaskiner og -udstyr
13828148,Spillerforeningen,20,20,2,Ejendomshandel og udlejning; Kultur og fritid,2,Udlejning af erhvervsejendomme; Sportsklubber
13829284,DAN-PROJECT ApS,17,17,1,Rådgivning mv.,1,Arkitektvirksomhed
13833583,JNA Vinduer & Døre A/S,30,30,1,Handel,1,Engroshandel med træ
13835233,JUTLANDIA Terminal A/S,146,146,1,Transport,3,Oplagrings- og pakhusvirksomhed; Speditører; Godshåndtering
13835438,Frilunds teknik v/Michael Frilund Jensen,5 - 9,5,1,Rådgivning mv.,1,Rådgivende ingeniørvirksomhed inden for byggeri og anlægsarbejder
13836795,Juul & Nielsen A/S,138,138,1,Bygge og anlæg,1,Tømrer- og bygningssnedkervirksomhed
13837236,B.K. Consult A/S,NA,NA,1,Rådgivning mv.,2,Arkitektvirksomhed; Rådgivende ingeniørvirksomhed inden for byggeri og anlægsarbejder
13838798,Ledreborg Gods v/Silvia Munro,7,7,2,Landbrug; Ejendomshandel og udlejning,3,Dyrkning af korn (undtagen ris); Anden udlejning af boliger; Udlejning af erhvervsejendomme
13842043,Museet for Religiøs Kunst,6,6,1,Kultur og fritid,1,Museer
13844070,Riemann A/S,41,41,1,Kemisk industri,1,Fremstilling af parfume
13845085,ScanBelt A/S,76,76,3,"Føde-, drikke- og tobaksvareindustri; Plast-; Handel",3,Forarbejdning og konservering af fisk; Fremstilling af andre gummiprodukter; Engroshandel med andre maskiner og andet udstyr
13853290,Friis Andersen Arkitekter,31,31,1,Rådgivning mv.,1,Arkitektvirksomhed
13854106,Kähler Design A/S,20 - 49,20,1,Handel,1,Engroshandel med porcelæns- og glasvarer
13859841,HERAX,2,2,1,It- og informationstjenester,1,Computerprogrammering
13863385,Mascot International,374,374,1,Tekstil- og læderindustri,1,Fremstilling af arbejdsbeklædning
13868670,Alu Rehab ApS,20,20,1,Handel,1,Engroshandel med læge- og hospitalsartikler
13879206,C&H System A/S,62,62,1,Maskinindustri,1,Fremstilling af løfte- og håndteringsudstyr
13882037,Haas-Meincke A/S,225,225,2,Maskinindustri; Handel,2,Fremstilling af maskiner til føde-; Engroshandel med andre maskiner og andet udstyr
13882274,Bolsjekonen I/S,10 - 19,10,1,Handel,1,Engroshandel med sukker
13891176,Aver & Lauritzen ApS,8,8,1,Forlag  tv og radio,1,Anden udgivelse af software
13893179,Söderberg & Partners Forsikringsmæglere A/S,40,40,1,Finansiering og forsikring,1,Forsikringsagenters og forsikringsmægleres virksomhed
13893896,Mediterranean Catering ApS,35,35,1,Hoteller og restauranter,1,Restauranter
13896909,Thomas Cook Airlines Scandinavia A/S,500 - 999,500,1,Transport,1,Charter- og taxiflyvning
13897646,A/S Hydrema Distribution,66,66,1,Handel,2,Engroshandel med maskiner til minedrift og bygge- og anlægsvirksomhed; Engroshandel med landbrugsmaskiner
13897697,Euro Health Group A/S,8,8,1,Sociale institutioner,1,Andre sociale foranstaltninger uden institutionsophold i.a.n.
13897778,Glarmester Lars Johansen A/S,9,9,1,Bygge og anlæg,1,Glarmestervirksomhed
13898588,Lundsby Biogas,28,28,1,Rådgivning mv.,1,Opstilling og levering af færdige fabriksanlæg
13900949,Landsforeningen af Danske Mælkeproducenter,8,8,1,Andre serviceydelser  mv.,1,Erhvervs- og arbejdsgiverorganisationer
13901945,PD Elevator A/S,66,66,1,Maskinindustri,1,Fremstilling af løfte- og håndteringsudstyr
13902992,STADA Nordic,26,26,1,Handel,1,Engroshandel med medicinalvarer og sygeplejeartikler
13913072,Strandmøllen A/S,119,119,2,Kemisk industri; Handel,2,Fremstilling af industrigasser; Engroshandel med kemiske produkter
13916306,DYRBERG/KERN,NA,NA,1,Handel,1,Engroshandel med kufferter og lædervarer
13916896,CWS Danmark ApS,5,5,1,Handel,1,Engroshandel med lak
13918740,NEOPERL Nordic A/S,42,42,1,Plast-,1,Fremstilling af plader
13918783,KLS PurePrint,47,47,1,"Træ- og papirindustri, trykkerier",1,Anden trykning
13919186,Vognsen  Rådgivende Ingeniører A/S,15,15,1,Rådgivning mv.,1,Rådgivende ingeniørvirksomhed inden for byggeri og anlægsarbejder
13919283,Ossi Connectors A/S,21,21,2,Fremst. af elektrisk udstyr; Ejendomshandel og udlejning,2,Fremstilling af tilbehør til ledninger og kabler; Udlejning af erhvervsejendomme
13921997,Petrowsky A/S,38,38,1,Bygge og anlæg,1,VVS- og blikkenslagerforretninger
13923795,Sommer-Savex A/S,7,7,1,Handel,1,Engroshandel med træ
13927634,OMME LIFT A/S,104,104,1,Maskinindustri,1,Fremstilling af løfte- og håndteringsudstyr
13931690,VisioSign A/S,24,24,1,It- og informationstjenester,1,Computerprogrammering
13932999,Nr. Lyndelse Tagdækning A/S,22,22,1,Bygge og anlæg,1,Tagdækningsvirksomhed
13933030,VVS-Installatør Leon Petersen A/S,2,2,1,Ejendomshandel og udlejning,1,Udlejning af erhvervsejendomme
13937516,Landsforeningen af Menighedsråd,56,56,2,Ejendomshandel og udlejning; Andre serviceydelser  mv.,2,Udlejning af erhvervsejendomme; Faglige sammenslutninger
13944938,Advokat Per Thor Lassen,3,3,1,Rådgivning mv.,1,Juridisk bistand
13952914,Skive Kirkegårde,21,21,1,Andre serviceydelser  mv.,1,Religiøse institutioner og foreninger
13956642,Hardi V - Randers Låseservice A/S,21,21,1,Andre serviceydelser  mv.,1,Reparation af andre varer til personligt brug og husholdningsbrug
13964289,Delika A/S,20,20,1,Handel,1,Engroshandel med kød og kødprodukter
13978298,Andelslandsbyen Nyvang,28,28,3,Handel; Hoteller og restauranter; Kultur og fritid,3,Autoreparationsværksteder mv.; Anden restaurationsvirksomhed; Museer
13988102,ViCare Medical A/S,48,48,1,Handel,1,Engroshandel med læge- og hospitalsartikler
13988102,Vingmed | ViCare A/S,48,48,1,Handel,1,Engroshandel med læge- og hospitalsartikler
13992444,Eltwin A/S,98,98,1,Elektronikindustri,1,Fremstilling af udstyr til måling
14001395,E/F Rådgivning,NA,NA,1,Rådgivning mv.,1,Public relations og kommunikation
14003606,Danish Crown Foods,1713,1713,3,"Føde-, drikke- og tobaksvareindustri; Handel; Ejendomshandel og udlejning",4,Produktion af kød- og fjerkrækødprodukter; Forarbejdning af svinekød; Slagter- og viktualieforretninger; Udlejning af erhvervsejendomme
14015094,Connection Finans,14,14,1,Rejsebureauer  rengøring og anden operationel service,1,Anden forretningsservice i.a.n.
14020136,B6 A/S,12,12,1,Handel,2,Engroshandel med tekstiler; Engroshandel med beklædning
14035338,Komiteen for Sundhedsoplysning,44,44,2,Forskning og udvikling; Sociale institutioner,2,Forskning og eksperimentel udvikling inden for samfundsvidenskab og humanistiske videnskaber; Foreninger
14035370,Landskabsentreprenør Sven Bech A/S,67,67,1,Rejsebureauer  rengøring og anden operationel service,1,Landskabspleje
14036237,Scanfilter A/S,5,5,1,Handel,1,Engroshandel med værktøjsmaskiner
14046992,Bus Center Vest A/S,12,12,1,Handel,1,Engros- og detailhandel med lastbiler og påhængsvogne mv.
14049800,Gorm Larsen & Søn  Snedker- og Tømrerfirma A/S,23,23,1,Bygge og anlæg,1,Tømrer- og bygningssnedkervirksomhed
14062513,Karlebo Menighedsråd,44,44,1,Andre serviceydelser  mv.,1,Religiøse institutioner og foreninger
14074635,Lægerne Heide og Kunkel I/S,2 - 4,2,1,Sundhedsvæsen,1,Alment praktiserende læger
14091084,P H's Snedkeri v/Poul Henning Jørgensen,18,18,1,Andre serviceydelser  mv.,1,Reparation af møbler og boligudstyr
14101209,Intryk ApS,23,23,2,"Træ- og papirindustri, trykkerier; Forlag  tv og radio",2,Anden trykning; Udgivelse af distrikts- og annonceblade
14119507,MP Revision Statsautoriseret Revisionsaktieselskab,6,6,1,Rådgivning mv.,1,Bogføring og revision; skatterådgivning
14120211,Fritz Hansen A/S,167,167,2,Tekstil- og læderindustri; Møbel- og anden industri mv.,2,Fremstilling af boligtekstiler; Fremstilling af andre møbler
14124209,Euromic A/S,8,8,1,Handel,1,Engroshandel med bøger
14124241,Domino Systems A/S,18,18,1,Handel,1,Engroshandel med andre maskiner og andet udstyr
14124993,Frima Vafler A/S,27,27,1,Handel,1,Engroshandel med sukker
14125043,Wihlborgs A/S,129,129,2,Hoteller og restauranter; Ejendomshandel og udlejning,2,Anden restaurationsvirksomhed; Udlejning af erhvervsejendomme
14125345,Epoke A/S,132,132,1,Maskinindustri,2,Fremstilling af maskiner til råstofindvindingsindustrien samt bygge og anlæg; Fremstilling af øvrige maskiner til specielle formål i.a.n.
14125388,Eldan Recycling A/S,97,97,2,Metalindustri; Maskinindustri,2,Fremstilling af håndværktøj; Fremstilling af øvrige maskiner til specielle formål i.a.n.
14125531,Gravograph A/S,5,5,2,Metalindustri; Handel,2,Fremstilling af andre færdige metalprodukter i.a.n.; Engroshandel med værktøjsmaskiner
14126104,Müller Gas Equipment A/S,127,127,1,Maskinindustri,2,Fremstilling af hydraulisk udstyr; Fremstilling af andre haner og ventiler
14130489,Garant Udlejning A/S,15,15,1,Rejsebureauer  rengøring og anden operationel service,1,Udlejning og leasing af entreprenørmateriel
14137602,PICit A/S,31,31,1,It- og informationstjenester,1,Computer facility management
14145486,Motus A/S,12,12,1,Handel,1,Engroshandel med computere
14156348,Kiropraktorerne,14,14,1,Sundhedsvæsen,1,Kiropraktorer
14157204,Linddana A/S,37,37,2,Maskinindustri; Handel,2,Fremstilling af landbrugs- og skovbrugsmaskiner; Engroshandel med værktøjsmaskiner
14163328,Jotun Danmark A/S,68,68,1,Handel,1,Engroshandel med lak
14163581,Torben Clausen A/S,76,76,2,Bygge og anlæg; Transport,4,Anden bygge- og anlægsvirksomhed; Forberedende byggepladsarbejder; Nedrivning; Vejgodstransport
14177299,Aarhus Cementvarefabrik A/S,15,15,2,Plast-; Handel,3,Fremstilling af andre beton-; Fremstilling af byggematerialer af beton; Engroshandel med træ
14183833,A-Data A/S,31,31,1,It- og informationstjenester,1,Computerprogrammering
14184082,POM Industries A/S,36,36,2,Metalindustri; Handel,2,Maskinforarbejdning; Ikke-specialiseret engroshandel
14194711,DFDS A/S,1794,1794,2,Transport; Ejendomshandel og udlejning,4,Sø- og kysttransport af passagerer; Speditører; Sø- og kysttransport af gods; Udlejning af erhvervsejendomme
14196595,AGK Nordic A/S,21,21,1,Handel,2,Engroshandel med computere; Engroshandel med elektronisk udstyr
14211241,DanRoots A/S,31,31,1,Landbrug,1,Dyrkning af grøntsager og meloner
14214801,Sv. Aa. Walboms Eftf. A/S,16,16,1,Handel,1,Engroshandel med andre råvarer og halvfabrikata
14219102,Greengate Europe A/S,32,32,1,Handel,1,Engroshandel med tekstiler
14221379,Ulstrup Efterskole,28,28,1,Undervisning,1,Ungdoms- og efterskoler
14227547,Amada Danmark A/S,21,21,1,Handel,1,Engroshandel med værktøjsmaskiner
14233202,BD Consult Electronic Engineering A/S,12,12,1,Elektronikindustri,1,Fremstilling af kommunikationsudstyr
14238506,Bandagist Jan Nielsen A/S,50,50,1,Møbel- og anden industri mv.,1,Fremstilling af medicinske og dentale instrumenter samt udstyr hertil
14241701,CR El & Teknik A/S,107,107,2,Bygge og anlæg; Rejsebureauer  rengøring og anden operationel service,3,El-installation; Anden bygningsinstallationsvirksomhed; Serviceydelser i forbindelse med sikkerhedssystemer
14244549,R. M. Spåntagning A/S,33,33,1,Metalindustri,1,Fremstilling af andre færdige metalprodukter i.a.n.
14246045,Jeudan A/S,190,190,1,Ejendomshandel og udlejning,3,Udlejning af erhvervsejendomme; Anden udlejning af boliger; Køb og salg af egen fast ejendom
14246975,BALL GROUP,NA,NA,2,Finansiering og forsikring; Ejendomshandel og udlejning,2,Ikke-finansielle holdingselskaber; Udlejning af erhvervsejendomme
14247734,Fakkelgaarden,40,40,1,Hoteller og restauranter,1,Hoteller
14248331,Frøslev Træ A/S,136,136,2,"Træ- og papirindustri, trykkerier; Handel",2,Udsavning og høvling af træ; Engroshandel med træ
14248579,Bomavent A/S,12,12,1,Bygge og anlæg,1,VVS- og blikkenslagerforretninger
14248943,Reproflex A/S,49,49,1,"Træ- og papirindustri, trykkerier",1,Prepress- og premedia-arbejde
14248994,ProInvent A/S,69,69,1,Rådgivning mv.,1,Rådgivende ingeniørvirksomhed inden for produktions- og maskinteknik
14249079,Formkon A/S,58,58,2,Metalindustri; Rådgivning mv.,2,Maskinforarbejdning; Rådgivende ingeniørvirksomhed inden for produktions- og maskinteknik
14249230,Stjernegaard A/S,27,27,1,Rejsebureauer  rengøring og anden operationel service,1,Rejsebureauer
14252096,dantoy A/S,106,106,2,Plast-; Møbel- og anden industri mv.,2,Fremstilling af andre plastprodukter; Fremstilling af spil og legetøj
14252398,Fipros A/S,104,104,1,"Føde-, drikke- og tobaksvareindustri",1,Fremstilling af andre fødevarer i.a.n.
14252533,Hultafors Group Danmark A/S,26,26,1,Handel,1,Engroshandel med beklædning
14252991,Kalundborgegnens Erhvervsråd,7,7,2,Rådgivning mv.; Andre serviceydelser  mv.,2,Virksomhedsrådgivning og anden rådgivning om driftsledelse; Erhvervs- og arbejdsgiverorganisationer
14253270,LOCON ApS,7,7,1,Handel,1,Engroshandel med rengøringsmidler
14256288,Avedøre Lastvogns Center A/S,8,8,1,Handel,1,Autoreparationsværksteder mv.
14257233,Vognmand Knud Gade A/S,35,35,1,Transport,1,Vejgodstransport
14263942,Carsoe A/S,232,232,2,Maskinindustri; Transportmiddelindustri,2,Fremstilling af maskiner til føde-; Bygning af skibe og flydende materiel
14264132,Caldan Conveyor A/S,95,95,1,Maskinindustri,1,Fremstilling af løfte- og håndteringsudstyr
14268235,OK-Centret Baeshøjgård,1030,1030,2,Ejendomshandel og udlejning; Sociale institutioner,4,Almennyttige boligselskaber; Foreninger; Plejehjem; Døgninstitutioner for personer med psykiske handicap
14268235,OK-Fonden,1030,1030,2,Ejendomshandel og udlejning; Sociale institutioner,4,Almennyttige boligselskaber; Foreninger; Plejehjem; Døgninstitutioner for personer med psykiske handicap
14277137,3XN A/S,110,110,1,Rådgivning mv.,1,Arkitektvirksomhed
14278184,Fonden Danhostel Faxe Vandrerhjem,41,41,1,Hoteller og restauranter,1,Ferieboliger og andre indlogeringsfaciliteter til kortvarige ophold
14278818,AAB Varde,12,12,1,Ejendomshandel og udlejning,1,Almennyttige boligselskaber
14281746,Wärtsilä Danmark A/S,77,77,1,Møbel- og anden industri mv.,3,Reparation og vedligeholdelse af skibe og både; Reparation af maskiner; Installation af industrimaskiner og -udstyr
14290400,Peter Skafte ApS,8,8,1,Handel,1,Engroshandel med øl
14290842,Pro-Outdoor ApS,20,20,1,Handel,1,Forhandlere af sports- og campingudstyr
14291687,Lotek A/S,57,57,1,Handel,1,Ikke-specialiseret engroshandel
14294635,Arne Stubbe Automobiler A/S,99,99,1,Handel,1,Detailhandel med personbiler
14300902,Ginneruparkitekter A/S,22,22,1,Rådgivning mv.,1,Arkitektvirksomhed
14303693,The Whole Company A/S,NA,NA,1,Ejendomshandel og udlejning,1,Udlejning af erhvervsejendomme
14306048,GK Danmark A/S,195,195,1,Bygge og anlæg,1,VVS- og blikkenslagerforretninger
14310940,PcP. Danmark A/S,139,139,1,Metalindustri,1,Fremstilling af metalkonstruktioner og dele heraf
14312897,Vitakraft Danmark A/S,9,9,1,Handel,1,Specialiseret engroshandel med fødevarer i.a.n.
14313281,V. BECH & CO. A/S,11,11,1,Handel,1,Engroshandel med værktøjsmaskiner
14313443,Erling Høi-Nielsen a/s,37,37,1,Handel,1,Detailhandel med personbiler
14314709,Sonlinc A/S,34,34,1,It- og informationstjenester,1,Computerprogrammering
14320741,ABVAC A/S,14,14,1,Bygge og anlæg,1,Anden bygge- og anlægsvirksomhed
14321802,Snedkermester Arne Pedersen A/S,231,231,1,Bygge og anlæg,1,Tømrer- og bygningssnedkervirksomhed
14322981,Thortrans A/S,196,196,2,Handel; Transport,2,Autoreparationsværksteder mv.; Vejgodstransport
14324836,Dania Plast A/S,58,58,1,Plast-,1,Fremstilling af andre plastprodukter
14330380,DAN DRYER A/S,15,15,1,Fremst. af elektrisk udstyr,1,Fremstilling af elektriske husholdningsapparater
14332340,Laurie A/S,29,29,2,Tekstil- og læderindustri; Handel,3,Fremstilling af underbeklædning; Fremstilling af andre strikkede og hæklede beklædningsartikler; Engroshandel med beklædning
14334041,Tjele-Center A/S,69,69,1,Sociale institutioner,1,Behandlingshjem for stofmisbrugere og alkoholskadede
14335102,Revisorgården i Odense ApS,7,7,1,Rådgivning mv.,1,Bogføring og revision; skatterådgivning
14336044,Graphic West Scandinavia ApS,7,7,1,"Træ- og papirindustri, trykkerier",1,Fremstilling af bølgepap og pap og emballage af papir og pap
14342982,Tandlægeselskabet Herluf Kristensen ApS,10,10,1,Sundhedsvæsen,1,Praktiserende tandlæger
14345507,Planet Huse A/S,48,48,1,"Træ- og papirindustri, trykkerier",1,Fremstilling af bygningstømmer og snedkeriartikler i øvrigt
14347135,LiqTech Plastics A/S,28,28,2,Plast-; Handel,2,Fremstilling af andre plastprodukter; Ikke-specialiseret engroshandel
14350306,Villy Bruun A/S,50 - 99,50,2,Bygge og anlæg; Handel,2,El-installation; Detailhandel med elektriske husholdningsapparater
14351442,FIS Scandinavia  filial af FIS Systems Limited  UK,14,14,1,It- og informationstjenester,2,Computerprogrammering; Konsulentbistand vedrørende informationsteknologi
14353089,Capnova A/S,7,7,1,Finansiering og forsikring,1,Ventureselskaber og kapitalfonde
14364374,Bjerager Hovgård v/ Bodil og Kim Møller,31,31,3,"Landbrug; Føde-, drikke- og tobaksvareindustri; Handel",4,Avl af smågrise; Fremstilling af mølleriprodukter; Købmænd og døgnkiosker; Slagter- og viktualieforretninger
